depto;desc_depto;mpio;desc_mpio;edata_year;desc_pp_1;porc_part_mesa_1;desc_pp_2;porc_part_mesa_2;desc_pp_3;porc_part_mesa_3;pres_pp_bwon;pres_pp_blost;coa_pp_bwon;coa_pp_blost;margin_pres;sample_pres
15;CUNDINAMARCA;220;SAN ANTONIO DEL TEQUENDAMA;2015;  PARTIDO OPCIÓN CIUDADANA - PARTIDO LIBERAL COLOMBIANO;60.77;  PARTIDO CAMBIO RADICAL - PARTIDO DE LA U;30.78;NA;NA;0;1;1;1;-29.990000000000002;0
15;CUNDINAMARCA;223;SAN BERNARDO;2015;  COAL. PROGR. Y POLIT. PARTIDO DE LA U - PARTIDO LIBERAL -;48.72;  PARTIDO CONSERVADOR COLOMBIANO;31.67;NA;NA;1;0;1;0;17.049999999999997;0
15;CUNDINAMARCA;226;SAN CAYETANO;2015;  PARTIDO CAMBIO RADICAL;45.69;  PARTIDO DE LA U;41.58;NA;NA;0;1;1;1;-4.109999999999999;1
15;CUNDINAMARCA;229;SAN FRANCISCO;2015;  PARTIDO DE LA U - ALIANZA VERDE;47.65;  PARTIDO CONSERVADOR COLOMBIANO;43.66;NA;NA;1;0;1;0;3.990000000000002;1
15;CUNDINAMARCA;232;SAN JUAN DE RIO SECO;2015;  PARTIDO CENTRO DEMOCRÁTICO;38.09;  COALICIÓN PROGRAMÁTICA Y POLÍTICA ENTRE LIBERAL - CONSERVA;27.2;NA;NA;0;0;0;1;NA;0
15;CUNDINAMARCA;235;SASAIMA;2015;  PARTIDO CONSERVADOR COLOMBIANO;40.78;  COALICIÓN PROGRAMÁTICA Y POLÍTICA ENTRE PARTIDO DE LA U -;36.74;NA;NA;0;1;0;1;-4.039999999999999;1
15;CUNDINAMARCA;238;SESQUILE;2015;  COALICIÓN PROGRAMÁTICA Y POLÍTICA PARTIDO DE LA U - PARTID;65.18;  COALICIÓN PROGR. Y POLÍTICA PART. LIBERAL - PART. CAMBIO R;29.97;NA;NA;1;0;1;1;35.21000000000001;0
15;CUNDINAMARCA;239;SIBATE;2015;  PARTIDO LIBERAL - PARTIDO CAMBIO RADICAL;46.67;  PARTIDO CONSERVADOR - PARTIDO ALIANZA VERDE - PARTIDO DE L;46.44;NA;NA;0;0;1;1;NA;0
15;CUNDINAMARCA;241;SILVANIA;2015;  COALICIÓN LA U - CAMBIO RADICAL - MAIS;45.23;  COALICION CENTRO DEMOCRATICO Y PARTIDO CONSERVADOR COLOMBI;25.86;NA;NA;0;0;1;0;NA;0
15;CUNDINAMARCA;244;SIMIJACA;2015;  PARTIDO CONSERVADOR COLOMBIANO;49.18;  PARTIDO DE LA U;37.83;NA;NA;0;1;0;1;-11.350000000000001;0
15;CUNDINAMARCA;247;SOACHA;2015;ASI-C.RADICAL-O.CIUDADANAL-LIBERAL;44.55;AICO-P. DE LA U;23.54;NA;NA;0;1;0;0;-21.009999999999998;0
15;CUNDINAMARCA;250;SOPO;2015;  COALICIÓN PROGRAMÁTICA Y POLÍTICA ENTRE PARTIDO DE LA U -;35.1;  COALICIÓN PROGRAMÁTICA Y POL. ENTRE PAR. LIBERAL COL. - PA;18.14;NA;NA;1;0;1;1;16.96;0
15;CUNDINAMARCA;256;SUBACHOQUE;2015;  CAMBIO RADICAL - OPCIÓN CIUDADANA;43.13;VERDE-LIBERAL-P. DE LA U;37.85;NA;NA;0;1;1;0;-5.280000000000001;1
15;CUNDINAMARCA;259;SUESCA;2015;  COALICIÓN PROGRAMÁTICA Y POL.ENTRE PAR.LIBERAL COLOMBIANO;35.22;  PARTIDO CONSERVADOR COLOMBIANO;30.71;NA;NA;0;0;1;0;NA;0
15;CUNDINAMARCA;262;SUPATA;2015;  PARTIDO CONSERVADOR COLOMBIANO;74.62;  PARTIDO CENTRO DEMOCRÁTICO;14.21;NA;NA;0;0;0;0;NA;0
15;CUNDINAMARCA;265;SUSA;2015;  PARTIDO CONSERVADOR COLOMBIANO;88.55;NA;NA;NA;NA;0;0;0;0;NA;0
15;CUNDINAMARCA;268;SUTATAUSA;2015;  PARTIDO CENTRO DEMOCRÁTICO;56.38;  PARTIDO DE LA U;37.4;NA;NA;0;1;0;1;-18.980000000000004;0
15;CUNDINAMARCA;271;TABIO;2015;  PARTIDO CONSERVADOR COLOMBIANO;29.53;  PARTIDO LIBERAL COLOMBIANO;23.91;NA;NA;0;0;0;1;NA;0
15;CUNDINAMARCA;274;TAUSA;2015;  PARTIDO DE LA U - PARTIDO CAMBIO RADICAL;35.65;  PARTIDO LIBERAL COLOMBIANO;33.18;NA;NA;1;0;1;1;2.469999999999999;1
15;CUNDINAMARCA;277;TENA;2015;  PROGRAMÁTICA Y POLÍTICA ENTRE CAMBIO RADICAL - PARTIDO DE;44.75;  PARTIDO LIBERAL COLOMBIANO;44.14;NA;NA;0;0;1;1;NA;0
15;CUNDINAMARCA;280;TENJO;2015;  PARTIDO CENTRO DEMOCRÁTICO;46.22;  ALIANZA VERDE - MAIS - AICO;23.84;NA;NA;0;0;0;1;NA;0
15;CUNDINAMARCA;283;TIBACUY;2015;  PARTIDO DE LA U Y PARTIDO ALIANZA VERDE;37.33;  PARTIDO CAMBIO RADICAL - ALIANZA SOCIAL INDEPENDIENTE;28.85;NA;NA;1;0;1;1;8.479999999999997;1
15;CUNDINAMARCA;286;TIBIRITA;2015;  PARTIDO CONSERVADOR COLOMBIANO;53.54;  PARTIDO OPCIÓN CIUDADANA;22.27;NA;NA;0;0;0;0;NA;0
15;CUNDINAMARCA;289;TOCAIMA;2015;  COALICIÓN PARTIDO CAMBIO RADICAL - ALIANZA SOCIAL INDEPEND;49.5;  PARTIDO DE LA U;17.45;NA;NA;0;1;1;1;-32.05;0
15;CUNDINAMARCA;292;TOCANCIPA;2015;  PARTIDO CENTRO DEMOCRÁTICO;54.32;  PARTIDO DE LA U - CONSERVADOR - CAMBIO RADICAL - ALIANZA V;39.1;NA;NA;0;1;0;1;-15.219999999999999;0
15;CUNDINAMARCA;295;TOPAIPI;2015;  OPCIÓN CIUDADANA - PARTIDO DE LA U - PARTIDO ASI;61.97;  PARTIDO LIBERAL COLOMBIANO;33.09;NA;NA;1;0;1;1;28.879999999999995;0
15;CUNDINAMARCA;298;UBALA;2015;C.RADICAL-CONSERVADOR-P. DE LA U;56.87;  PARTIDO ALIANZA VERDE;36.17;NA;NA;1;0;0;1;20.699999999999996;0
15;CUNDINAMARCA;301;UBAQUE;2015;  PARTIDO ALIANZA SOCIAL INDEPENDIENTE;44.96;  PARTIDO CENTRO DEMOCRÁTICO;20.99;NA;NA;0;0;0;0;NA;0
15;CUNDINAMARCA;304;UBATE;2015;  ALIANZA VERDE - PARTIDO DE LA U;45.29;  CONSERVADOR - CAMBIO RADICAL;22.27;NA;NA;1;0;1;1;23.02;0
15;CUNDINAMARCA;307;UNE;2015;  PARTIDO CAMBIO RADICAL;52.28;  UNE VIVE;46.38;NA;NA;0;0;1;0;NA;0
15;CUNDINAMARCA;316;UTICA;2015;  PARTIDO CONSERVADOR COLOMBIANO;51.41;  PARTIDO LIBERAL COLOMBIANO;36.23;NA;NA;0;0;0;1;NA;0
15;CUNDINAMARCA;318;VENECIA;2015;  PARTIDO OPCIÓN CIUDADANA;44.49;  PARTIDO CONSERVADOR COLOMBIANO;33.93;NA;NA;0;0;0;0;NA;0
15;CUNDINAMARCA;319;VERGARA;2015;  PARTIDO CONSERVADOR EN COALICIÓN CON EL CENTRO DEMOCRÁTICO;58.26;  PARTIDO OPCIÓN CIUDADANA - PARTIDO DE LA U;34.14;NA;NA;0;1;0;1;-24.119999999999997;0
15;CUNDINAMARCA;322;VIANI;2015;  PARTIDO DE LA U - PARTIDO OPCIÓN CIUDADANA - PARTIDO CONSE;44.6;  PARTIDO CENTRO DEMOCRÁTICO;34.09;NA;NA;1;0;1;0;10.509999999999998;0
15;CUNDINAMARCA;323;VILLAGOMEZ;2015;  PARTIDO CONSERVADOR COLOMBIANO;59.92;  PARTIDO CENTRO DEMOCRÁTICO;18.72;NA;NA;0;0;0;0;NA;0
15;CUNDINAMARCA;325;VILLAPINZON;2015;  PARTIDO CONSERVADOR - PARTIDO DE LA U;45.44;  PARTIDO OPCIÓN CIUDADANA;27.14;NA;NA;1;0;1;0;18.299999999999997;0
15;CUNDINAMARCA;328;VILLETA;2015;  PARTIDO CONSERVADOR COLOMBIANO;34.69;  COAL. PRO. Y POL. ENTRE EL PART. LIBERAL COL. - CAMBIO RAD;28.53;NA;NA;0;0;0;1;NA;0
15;CUNDINAMARCA;331;VIOTA;2015;  CENTRO DEMOCRATICO Y OPCION CIUDADANA;32.93;  PARTIDO ALIANZA VERDE;29.07;NA;NA;0;0;0;1;NA;0
15;CUNDINAMARCA;334;YACOPI;2015;  COALICIÓN PROGRAMÁTICA Y POLÍTICA ENTRE EL PARTIDO DE LA U;43.37;  PARTIDO OPCIÓN CIUDADANA - PARTIDO LIBERAL - MAIS;31.49;NA;NA;1;0;1;1;11.879999999999999;0
15;CUNDINAMARCA;337;ZIPACON;2015;  PARTIDO LIBERAL - CAMBIO RADICAL - OPCIÓN CIUDADANA;54.37;  PARTIDO ALIANZA SOCIAL INDEPENDIENTE;36.59;NA;NA;0;0;1;0;NA;0
15;CUNDINAMARCA;340;ZIPAQUIRA;2015;  PARTIDO LIBERAL - CENTRO DEMOCRATICO;35.14;ASI-VERDE-C.RADICAL-P. DE LA U;34.74;NA;NA;0;1;1;0;-0.3999999999999986;1
16;BOGOTA D.C.;1;BOGOTA D.C.;2015;C.RADICAL-GSC;32.23;LIBERAL-P. DE LA U;27.71;NA;NA;0;1;0;0;-4.519999999999996;1
17;CHOCO;1;QUIBDO;2015;  CAMBIO RADICAL - PARTIDO CONSERVADOR - ALIANZA VERDE;41.06;  COAL. PROGR. PARTIDO DE LA U - PARTIDO LIBERAL COLOMBIANO;37.89;NA;NA;0;1;1;1;-3.1700000000000017;1
17;CHOCO;2;ATRATO;2015;  PARTIDO CAMBIO RADICAL;28.34;  PARTIDO DE LA U- PARTIDO LIBERAL COLOMBIANO;21.73;NA;NA;0;1;1;1;-6.609999999999999;1
17;CHOCO;4;ACANDI;2015;  PARTIDO CAMBIO RADICAL;38;  COAL. PROGRAMÁTICA Y POLÍTICA PARTIDOS DE LA U - CONSEVADO;24.86;NA;NA;0;1;1;1;-13.14;0
17;CHOCO;6;ALTO BAUDO;2015;  PACTO U MAIS POR EL DESARROLLO DEL ALTO BAUDO;54.23;  COALICIÓN PROGRAMÁTICA Y POLÍTICA ENTRE EL PARTIDO VERDE -;35.15;NA;NA;0;0;0;1;NA;0
17;CHOCO;7;BAGADO;2015;  PARTIDO LIBERAL - MOVIMIENTO MAIS;30.32;C.RADICAL-P. DE LA U;26.35;NA;NA;0;1;1;0;-3.969999999999999;1
17;CHOCO;8;BAHIA SOLANO;2015;  PARTIDO CAMBIO RADICAL - PARTIDO DE LA U;52.83;  PARTIDO LIBERAL COLOMBIANO;44.21;NA;NA;1;0;1;1;8.619999999999997;1
17;CHOCO;10;BAJO BAUDO;2015;ASI-LIBERAL;49.83;  PARTIDO DE LA U;47.38;NA;NA;0;1;0;1;-2.4499999999999957;1
17;CHOCO;11;BOJAYA;2015;  PARTIDO DE LA U;40.53;  PARTIDO LIBERAL COLOMBIANO;32.71;NA;NA;1;0;1;1;7.82;1
17;CHOCO;12;MEDIO ATRATO;2015;  LIBERAL - ASI;55.8;  COALICIÓN PROGRAMÁTICA Y POLÍTICA ENTRE PARTIDO DE LA U -;41.22;NA;NA;0;1;1;1;-14.579999999999998;0
17;CHOCO;13;CONDOTO;2015;  PARTIDO CAMBIO RADICAL;53.77;  PARTIDO CONSERVADOR COLOMBIANO;42.91;NA;NA;0;0;1;0;NA;0
17;CHOCO;14;CERTEGUI;2015;C.RADICAL-LIBERAL;40.29;CONSERVADOR-P. DE LA U;38.34;NA;NA;0;1;0;0;-1.9499999999999957;1
17;CHOCO;15;CARMEN DEL DARIEN;2015;  PARTIDO CAMBIO RADICAL;44.77;  PARTIDO LIBERAL COLOMBIANO;38.1;NA;NA;0;0;1;1;NA;0
17;CHOCO;16;EL CARMEN;2015;  PART. DE LA U - MOV. ALTERNATIVO INDÍGENA Y SOCIAL MAIS;35.51;  PARTIDO LIBERAL COLOMBIANO;33.16;NA;NA;1;0;1;1;2.3500000000000014;1
17;CHOCO;17;EL CANTON DEL SAN PABLO;2015;  PARTIDO DE LA U;46.57;  PARTIDO LIBERAL COLOMBIANO;27.5;NA;NA;1;0;1;1;19.07;0
17;CHOCO;19;ISTMINA;2015;  PARTIDO LIBERAL COLOMBIANO;42.75;  COALICIÓN PARTIDO CAMBIO RADICAL - PARTIDO DE LA U;25.76;NA;NA;0;1;1;1;-16.99;0
17;CHOCO;22;JURADO;2015;  PARTIDO DE LA U - PARTIDO CAMBIO RADICAL;53.24;  PARTIDO LIBERAL COLOMBIANO;45.15;NA;NA;1;0;1;1;8.090000000000003;1
17;CHOCO;25;LLORO;2015;  PARTIDO LIBERAL COLOMBIANO;40.28;  PARTIDO DE LA U;29.49;NA;NA;0;1;1;1;-10.790000000000003;0
17;CHOCO;26;MEDIO BAUDO;2015;  PARTIDO CAMBIO RADICAL;48.65;  PARTIDO LIBERAL COLOMBIANO;35.48;NA;NA;0;0;1;1;NA;0
17;CHOCO;27;MEDIO SAN JUAN;2015;  PARTIDO ALIANZA VERDE;45.44;O.CIUDADANAL-LIBERAL;24.72;NA;NA;0;0;1;0;NA;0
17;CHOCO;28;NOVITA;2015;  PARTIDO CONSERVADOR COLOMBIANO;44.45;  PARTIDO LIBERAL COLOMBIANO;37.88;NA;NA;0;0;0;1;NA;0
17;CHOCO;31;NUQUI;2015;  PARTIDO DE LA U;53.48;  PARTIDO CAMBIO RADICAL;42.51;NA;NA;1;0;1;1;10.969999999999999;0
17;CHOCO;32;RIO IRO;2015;  PROGRAMÁTICA Y POLÍTICA ENTRE EL PARTIDO LIBERAL COLOMBIAN;63.83;  PARTIDO CONSERVADOR COLOMBIANO;32.74;NA;NA;0;0;1;0;NA;0
17;CHOCO;34;RIOSUCIO;2015;  PARTIDO DE LA U - PARTIDO LIBERAL COLOMBAINO;42.3;  PARTIDO CAMBIO RADICAL - MAIS;35.65;NA;NA;1;0;1;1;6.649999999999999;1
17;CHOCO;35;RIO QUITO;2015;  PARTIDO DE LA U;41.1;  PARTIDO CONSERVADOR COLOMBIANO;31.28;NA;NA;1;0;1;0;9.82;1
17;CHOCO;37;SAN JOSE DEL PALMAR;2015;  PARTIDO ALIANZA SOCIAL INDEPENDIENTE;56.87;  PARTIDO CONSERVADOR COLOMBIANO;40.89;NA;NA;0;0;0;0;NA;0
17;CHOCO;38;EL LITORAL DEL SAN JUAN;2015;  PARTIDO ALIANZA SOCIAL INDEPENDIENTE;47.22;  PARTIDO CONSERVADOR COLOMBIANO;46.89;NA;NA;0;0;0;0;NA;0
17;CHOCO;40;SIPI;2015;  COALICIÓN PROGRAMÁTICA Y POLÍTICA ENTRE EL PARTIDO LIBERAL;68.25;  PARTIDO CAMBIO RADICAL;27.01;NA;NA;0;0;1;1;NA;0
17;CHOCO;43;TADO;2015;MAIS-LIBERAL-P. DE LA U;54.42;C.RADICAL-O.CIUDADANAL-CONSERVADOR;39.73;NA;NA;1;0;0;0;14.690000000000005;0
17;CHOCO;48;UNGUIA;2015;  PARTIDO OPCIÓN CIUDADANA;36.14;  PARTIDO DE LA U;33.41;NA;NA;0;1;0;1;-2.730000000000004;1
17;CHOCO;60;UNION PANAMERICANA;2015;  PARTIDO CONSERVADOR - PARTIDO CENTRO DEMOCRÁTICO;41.68;C.RADICAL-LIBERAL;40.28;NA;NA;0;0;0;0;NA;0
19;HUILA;1;NEIVA;2015;  PARTIDO ALIANZA VERDE;46.82;  PARTIDO LIBERAL COLOMBIANO;34.39;NA;NA;0;0;1;1;NA;0
19;HUILA;4;ACEVEDO;2015;  PARTIDO CONSERVADOR COLOMBIANO - PARTIDO CENTRO DEMOCRÁTIC;35.9;  PARTIDO OPCIÓN CIUDADANA;34.22;NA;NA;0;0;0;0;NA;0
19;HUILA;7;AGRADO;2015;  PARTIDO CONSERVADOR COLOMBIANO;49.23;  PARTIDO LIBERAL COLOMBIANO - PARTIDO CAMBIO RADICAL;39.73;NA;NA;0;0;0;1;NA;0
19;HUILA;10;AIPE;2015;  PARTIDO LIBERAL COLOMBIANO;39.78;  PARTIDO ALIANZA SOCIAL INDEPENDIENTE;28.45;NA;NA;0;0;1;0;NA;0
19;HUILA;13;ALGECIRAS;2015;  COALICIÓN PROGR. Y POL. PARTIDO CAMBIO RADICAL - PARTIDO D;47.2;  PARTIDO LIBERAL COLOMBIANO;45.3;NA;NA;0;0;1;1;NA;0
19;HUILA;16;ALTAMIRA;2015;  PARTIDO LIBERAL COLOMBIANO;51.82;  PARTIDO CONSERVADOR COLOMBIANO;45.83;NA;NA;0;0;1;0;NA;0
19;HUILA;19;BARAYA;2015;  PARTIDO CAMBIO RADICAL;43.13;  PARTIDO LIBERAL COLOMBIANO;19.95;NA;NA;0;0;1;1;NA;0
19;HUILA;22;CAMPOALEGRE;2015;  COALICIÓN PAR. CAMBIO RADICAL Y PART. ALIANZA SOCIAL INDEP;33.55;  PARTIDO LIBERAL COLOMBIANO;24.25;NA;NA;0;0;1;1;NA;0
19;HUILA;25;TESALIA;2015;  PARTIDO DE LA U;34.76;  PARTIDO CONSERVADOR COLOMBIANO;33.84;NA;NA;1;0;1;0;0.9199999999999946;1
19;HUILA;28;COLOMBIA;2015;  PARTIDO LIBERAL COLOMBIANO;39.49;  PARTIDO CAMBIO RADICAL;36.5;NA;NA;0;0;1;1;NA;0
19;HUILA;31;ELIAS;2015;  PARTIDO CAMBIO RADICAL;58.64;  PARTIDO CONSERVADOR COLOMBIANO;40.04;NA;NA;0;0;1;0;NA;0
19;HUILA;34;GARZON;2015;  PARTIDO ALIANZA VERDE;29.74;  PARTIDO CENTRO DEMOCRÁTICO;25.71;NA;NA;0;0;1;0;NA;0
19;HUILA;37;GIGANTE;2015;  PARTIDO CAMBIO RADICAL;40.79;  PARTIDO DE LA U;29.49;NA;NA;0;1;1;1;-11.3;0
19;HUILA;40;GUADALUPE;2015;  PARTIDO DE LA U;46.67;  PARTIDO CAMBIO RADICAL - ASI - PARTIDO LIBERAL;34.25;NA;NA;1;0;1;1;12.420000000000002;0
19;HUILA;43;HOBO;2015;  PARTIDO LIBERAL COLOMBIANO;51.56;C.RADICAL-P. DE LA U;43.43;NA;NA;0;1;1;0;-8.130000000000003;1
19;HUILA;44;ISNOS;2015;  PARTIDO CENTRO DEMOCRÁTICO;34.1;  PARTIDO LIBERAL COLOMBIANO;24.65;NA;NA;0;0;0;1;NA;0
19;HUILA;46;IQUIRA;2015;  PARTIDO CONSERVADOR COLOMBIANO;32.39;  PARTIDO CAMBIO RADICAL;29.64;NA;NA;0;0;0;1;NA;0
19;HUILA;47;LA ARGENTINA;2015;  PARTIDO CAMBIO RADICAL;38.44;  PARTIDO CONSERVADOR COLOMBIANO;35.92;NA;NA;0;0;1;0;NA;0
19;HUILA;49;LA PLATA;2015;  CAMBIO RADICAL - PARTIDO DE LA U;45.79;  PARTIDO CONSERVADOR COLOMBIANO;18.05;NA;NA;1;0;1;0;27.74;0
19;HUILA;50;NATAGA;2015;  PARTIDO CONSERVADOR COLOMBIANO;49.17;  PARTIDO DE LA U;49.11;NA;NA;0;1;0;1;-0.060000000000002274;1
19;HUILA;51;OPORAPA;2015;  PARTIDO CAMBIO RADICAL;45.89;  PARTIDO CONSERVADOR COLOMBIANO;36.75;NA;NA;0;0;1;0;NA;0
19;HUILA;52;PAICOL;2015;  SI PODEMOS;42.11;  PARTIDO CONSERVADOR COALICIÓN CENTRO DEMOCRÁTICO;31.41;NA;NA;0;0;0;0;NA;0
19;HUILA;55;PALERMO;2015;  PARTIDO CONSERVADOR COLOMBIANO;39.01;  PARTIDO ALIANZA VERDE;16.79;NA;NA;0;0;0;1;NA;0
19;HUILA;56;PALESTINA;2015;  PARTIDO LIBERAL COLOMBIANO;48.76;  PARTIDO ALIANZA VERDE;37.56;NA;NA;0;0;1;1;NA;0
19;HUILA;58;PITAL;2015;  PARTIDO LIBERAL COLOMBIANO;45.93;  PARTIDO CONSERVADOR COLOMBIANO;38.48;NA;NA;0;0;1;0;NA;0
19;HUILA;61;PITALITO;2015;C.RADICAL-P. DE LA U;34.11;  PARTIDO ALIANZA SOCIAL INDEPENDIENTE;25.86;NA;NA;1;0;0;0;8.25;1
19;HUILA;64;RIVERA;2015;C.RADICAL-P. DE LA U;36.83;  PARTIDO LIBERAL COLOMBIANO;31.43;NA;NA;1;0;0;1;5.399999999999999;1
19;HUILA;67;SALADOBLANCO;2015;  PARTIDO CAMBIO RADICAL - PARTIDO DE LA U;72.47;  PARTIDO CONSERVADOR COLOMBIANO;23.84;NA;NA;1;0;1;0;48.629999999999995;0
19;HUILA;70;SAN AGUSTIN;2015;  PARTIDO DE LA U;36.31;  PARTIDO CAMBIO RADICAL;30.88;NA;NA;1;0;1;1;5.430000000000003;1
19;HUILA;74;SANTA MARIA;2015;  PARTIDO CONSERVADOR COLOMBIANO;53.16;  PARTIDO ALIANZA SOCIAL INDEPENDIENTE;25.33;NA;NA;0;0;0;0;NA;0
19;HUILA;76;SUAZA;2015;  PARTIDO CONSERVADOR COLOMBIANO - CENTRO DEMOCRÁTICO;50.06;  PARTIDO CAMBIO RADICAL;46.53;NA;NA;0;0;0;1;NA;0
19;HUILA;79;TARQUI;2015;  PARTIDO CONSERVADOR COLOMBIANO;53.23;  PROGRAMÁTICA Y POLÍTICA ENTRE EL PART. LIBERAL COL. - PART;43.34;NA;NA;0;0;0;1;NA;0
19;HUILA;82;TELLO;2015;  PARTIDO LIBERAL COLOMBIANO;47.18;  PARTIDO DE LA U - PARTIDO CAMBIO RADICAL;45.88;NA;NA;0;1;1;1;-1.2999999999999972;1
19;HUILA;85;TERUEL;2015;  PARTIDO ALIANZA VERDE;39.25;  PARTIDO CONSERVADOR COLOMBIANO;33.67;NA;NA;0;0;1;0;NA;0
19;HUILA;88;TIMANA;2015;  PARTIDO OPCIÓN CIUDADANA;25.01;  PARTIDO DE LA U;24.92;NA;NA;0;1;0;1;-0.08999999999999986;1
19;HUILA;91;VILLAVIEJA;2015;  PARTIDO DE LA U;62.88;  PARTIDO CONSERVADOR COLOMBIANO;29.76;NA;NA;1;0;1;0;33.120000000000005;0
19;HUILA;94;YAGUARA;2015;  PARTIDO ALIANZA SOCIAL INDEPENDIENTE;39.42;  PARTIDO CAMBIO RADICAL;31.56;NA;NA;0;0;0;1;NA;0
21;MAGDALENA;1;SANTA MARTA;2015;  FUERZA CIUDADANA LA FUERZA DEL CAMBIO;49.3;  PARTIDO CONSERVADOR COLOMBIANO;21.6;NA;NA;0;0;0;0;NA;0
21;MAGDALENA;8;ALGARROBO;2015;  PARTIDO CONSERVADOR COLOMBIANO;31.67;  PARTIDO CAMBIO RADICAL;28.92;NA;NA;0;0;0;1;NA;0
21;MAGDALENA;10;ARACATACA;2015;  PARTIDO OPCIÓN CIUDADANA;47.39;  MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL MAIS;32.66;NA;NA;0;0;0;0;NA;0
21;MAGDALENA;12;ARIGUANI;2015;  PARTIDO DE LA U;44.25;  CAMBIO RADICAL - OPCIÓN CIUDADANA;39.47;NA;NA;1;0;1;1;4.780000000000001;1
21;MAGDALENA;13;CERRO SAN ANTONIO;2015;  PARTIDO CAMBIO RADICAL;67.4;  PARTIDO DE LA U;30.36;NA;NA;0;1;1;1;-37.040000000000006;0
21;MAGDALENA;15;CHIVOLO;2015;  PARTIDO LIBERAL COLOMBIANO;55.8;  PARTIDO DE LA U;42.28;NA;NA;0;1;1;1;-13.519999999999996;0
21;MAGDALENA;16;CIENAGA;2015;  PARTIDO CAMBIO RADICAL;44.09;  PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;34.9;NA;NA;0;0;1;1;NA;0
21;MAGDALENA;20;CONCORDIA;2015;  PARTIDO CAMBIO RADICAL;52.01;  PARTIDO LIBERAL COLOMBIANO;46.63;NA;NA;0;0;1;1;NA;0
21;MAGDALENA;25;EL BANCO;2015;  PARTIDO DE LA U;53.74;  PARTIDO OPCIÓN CIUDADANA;33.32;NA;NA;1;0;1;0;20.42;0
21;MAGDALENA;28;EL PINON;2015;  PARTIDO LIBERAL COLOMBIANO;54.25;  PARTIDO DE LA U;30.63;NA;NA;0;1;1;1;-23.62;0
21;MAGDALENA;30;EL RETEN;2015;  PARTIDO DE LA U;59.79;  PARTIDO CAMBIO RADICAL;36.96;NA;NA;1;0;1;1;22.83;0
21;MAGDALENA;31;FUNDACION;2015;  PARTIDO LIBERAL COLOMBIANO;36.15;  PARTIDO CAMBIO RADICAL;31.28;NA;NA;0;0;1;1;NA;0
21;MAGDALENA;40;GUAMAL;2015;  PARTIDO CAMBIO RADICAL;38.38;  PARTIDO DE LA U;31.21;NA;NA;0;1;1;1;-7.170000000000002;1
21;MAGDALENA;42;NUEVA GRANADA;2015;  PARTIDO LIBERAL COLOMBIANO;51.75;  PARTIDO DE LA U;46.28;NA;NA;0;1;1;1;-5.469999999999999;1
21;MAGDALENA;46;PEDRAZA;2015;  PARTIDO LIBERAL COLOMBIANO;52.14;  PARTIDO OPCIÓN CIUDADANA;46.73;NA;NA;0;0;1;0;NA;0
21;MAGDALENA;48;PIJINO DEL CARMEN;2015;  PARTIDO CAMBIO RADICAL;51.69;  PARTIDO CONSERVADOR COLOMBIANO;44.5;NA;NA;0;0;1;0;NA;0
21;MAGDALENA;49;PIVIJAY;2015;  PARTIDO CAMBIO RADICAL;41.57;  PARTIDO OPCIÓN CIUDADANA;39.61;NA;NA;0;0;1;0;NA;0
21;MAGDALENA;52;PLATO;2015;  PARTIDO DE LA U;53.49;  PARTIDO CAMBIO RADICAL;17.66;NA;NA;1;0;1;1;35.83;0
21;MAGDALENA;55;PUEBLOVIEJO;2015;  PARTIDO LIBERAL COLOMBIANO;36.48;  PARTIDO OPCIÓN CIUDADANA;30.29;NA;NA;0;0;1;0;NA;0
21;MAGDALENA;58;REMOLINO;2015;  PARTIDO OPCIÓN CIUDADANA;42.38;  PARTIDO DE LA U;34.04;NA;NA;0;1;0;1;-8.340000000000003;1
21;MAGDALENA;60;SABANAS DE SAN ANGEL;2015;  PARTIDO LIBERAL COLOMBIANO;44.66;  PARTIDO CAMBIO RADICAL - PARTIDO DE LA U;35.82;NA;NA;0;1;1;1;-8.839999999999996;1
21;MAGDALENA;67;SALAMINA;2015;  PARTIDO LIBERAL COLOMBIANO;49.57;  PARTIDO CAMBIO RADICAL;48.81;NA;NA;0;0;1;1;NA;0
21;MAGDALENA;70;SAN SEBASTIAN DE BUENAVISTA;2015;  PARTIDO DE LA U;56.53;  PARTIDO LIBERAL COLOMBIANO;41.12;NA;NA;1;0;1;1;15.410000000000004;0
21;MAGDALENA;73;SAN ZENON;2015;  PARTIDO CAMBIO RADICAL;50.62;  PARTIDO LIBERAL COLOMBIANO;44.85;NA;NA;0;0;1;1;NA;0
21;MAGDALENA;76;SANTA ANA;2015;  PARTIDO CAMBIO RADICAL;48.1;  PARTIDO LIBERAL COLOMBIANO;46.66;NA;NA;0;0;1;1;NA;0
21;MAGDALENA;78;SANTA BARBARA DE PINTO;2015;  PARTIDO CAMBIO RADICAL;52.91;  PARTIDO LIBERAL COLOMBIANO;45.45;NA;NA;0;0;1;1;NA;0
21;MAGDALENA;79;SITIONUEVO;2015;  PARTIDO DE LA U;54.1;  PARTIDO OPCIÓN CIUDADANA;38.51;NA;NA;1;0;1;0;15.590000000000003;0
