id_dane;municipality;state;depto;mpio;year;MFA_PER;MFA_FAM;MFA_INV;MFA_UNI_FAM;MFA_UNI_INV;MFA_UNI_PER;MFA_SIS_FAM;MFA_SIS_INV;MFA_SIS_PER;MFA_DES_FAM;MFA_DES_INV;MFA_DES_PER;edata_year;desc_depto;desc_mpio;desc_pp_1;porc_part_mesa_1;desc_pp_2;porc_part_mesa_2;desc_pp_3;porc_part_mesa_3;pres_pp_bwon;pres_pp_blost;coa_pp_bwon;coa_pp_blost;margin_pres;sample_pres;MFA_pc;MFA_SIS_pc;MFA_DES_pc;MFA_UNI_pc
27361;ISTMINA;CHOCO;17;19;2017;4745;2839;2431.7175;539;439.8269;917;1247;1024.20365;2060;988;908.253;1624;2015;CHOCO;ISTMINA;  PARTIDO LIBERAL COLOMBIANO;42.75;  COALICIÓN PARTIDO CAMBIO RADICAL - PARTIDO DE LA U;25.76;NA;NA;0;1;1;1;-16.99;0;0.5124799789251845;0.4971862378640776;0.5592690886699507;0.47963675027262814
27361;ISTMINA;CHOCO;17;19;2018;4568;2747;2179.3301;510;387.2456;864;1152;864.3927;1932;1022;870.0887;1637;2015;CHOCO;ISTMINA;  PARTIDO LIBERAL COLOMBIANO;42.75;  COALICIÓN PARTIDO CAMBIO RADICAL - PARTIDO DE LA U;25.76;NA;NA;0;1;1;1;-16.99;0;0.4770862740805604;0.44740822981366457;0.5315141722663409;0.448200925925926
27372;JURADO;CHOCO;17;22;2014;1055;457;415.936;50;40.6164;94;91;83.7568;211;146;117.7156;269;2011;CHOCO;JURADO;PARTIDO CAMBIO RADICAL;41.75654853620955;PARTIDO SOCIAL DE UNIDAD NACIONAL;28.043143297380585;NA;NA;0;1;1;1;-13.713405238828965;0;0.3942521327014218;0.3969516587677725;0.4376044609665427;0.43208936170212764
27372;JURADO;CHOCO;17;22;2015;1018;470;430.2725;50;41.53425;91;81;78.45725;189;166;139.2272;294;2011;CHOCO;JURADO;PARTIDO CAMBIO RADICAL;41.75654853620955;PARTIDO SOCIAL DE UNIDAD NACIONAL;28.043143297380585;NA;NA;0;1;1;1;-13.713405238828965;0;0.42266453831041256;0.41511772486772486;0.4735619047619048;0.4564203296703297
27372;JURADO;CHOCO;17;22;2016;895;457;423.68725;45;36.8338;76;77;74.85135;167;173;149.1735;277;2015;CHOCO;JURADO;  PARTIDO DE LA U - PARTIDO CAMBIO RADICAL;53.24;  PARTIDO LIBERAL COLOMBIANO;45.15;NA;NA;1;0;1;1;8.090000000000003;1;0.4733935754189944;0.4482116766467066;0.5385324909747292;0.4846552631578947
27372;JURADO;CHOCO;17;22;2017;747;436;451.91725;39;39.35535;58;74;85.7292;141;169;164.0529;239;2015;CHOCO;JURADO;  PARTIDO DE LA U - PARTIDO CAMBIO RADICAL;53.24;  PARTIDO LIBERAL COLOMBIANO;45.15;NA;NA;1;0;1;1;8.090000000000003;1;0.6049762382864793;0.6080085106382979;0.6864138075313807;0.6785405172413793
27372;JURADO;CHOCO;17;22;2018;708;403;360.43295;29;21.49615;42;70;69.77675;135;161;141.5422;240;2015;CHOCO;JURADO;  PARTIDO DE LA U - PARTIDO CAMBIO RADICAL;53.24;  PARTIDO LIBERAL COLOMBIANO;45.15;NA;NA;1;0;1;1;8.090000000000003;1;0.5090860875706215;0.5168648148148148;0.5897591666666667;0.5118130952380953
27413;LLORO;CHOCO;17;25;2014;1424;727;620.3628;152;124.0028;289;404;350.7576;795;171;145.6024;340;2011;CHOCO;LLORO;PARTIDO CONSERVADOR COLOMBIANO;52.684950449412305;PARTIDO LIBERAL COLOMBIANO;40.0092187139894;NA;NA;0;0;1;1;NA;0;0.43564803370786515;0.44120452830188683;0.42824235294117646;0.42907543252595154
27413;LLORO;CHOCO;17;25;2015;1429;772;661.5579;132;107.44455;233;366;324.346;689;167;148.8601;305;2011;CHOCO;LLORO;PARTIDO CONSERVADOR COLOMBIANO;52.684950449412305;PARTIDO LIBERAL COLOMBIANO;40.0092187139894;NA;NA;0;0;1;1;NA;0;0.462951644506648;0.4707489114658926;0.4880659016393442;0.4611354077253219
27413;LLORO;CHOCO;17;25;2016;1427;770;665.44665;133;105.7504;227;360;311.4176;677;180;165.3529;334;2015;CHOCO;LLORO;  PARTIDO LIBERAL COLOMBIANO;40.28;  PARTIDO DE LA U;29.49;NA;NA;0;1;1;1;-10.790000000000003;0;0.46632561317449195;0.4599964549483013;0.4950685628742515;0.46586079295154187
27413;LLORO;CHOCO;17;25;2017;1550;865;815.5305;129;113.8753;224;359;327.2286;671;266;260.06115;424;2015;CHOCO;LLORO;  PARTIDO LIBERAL COLOMBIANO;40.28;  PARTIDO DE LA U;29.49;NA;NA;0;1;1;1;-10.790000000000003;0;0.5261487096774193;0.48767302533532036;0.6133517688679245;0.508371875
27413;LLORO;CHOCO;17;25;2018;1649;891;839.14155;127;109.7576;221;349;315.1568;681;299;283.68665;481;2015;CHOCO;LLORO;  PARTIDO LIBERAL COLOMBIANO;40.28;  PARTIDO DE LA U;29.49;NA;NA;0;1;1;1;-10.790000000000003;0;0.5088790479078229;0.46278531571218795;0.5897851351351351;0.49664072398190046
27425;MEDIO ATRATO;CHOCO;17;12;2014;1150;528;461.5104;37;33.9394;84;150;127.0946;327;341;300.4764;739;2011;CHOCO;MEDIO ATRATO;PARTIDO LIBERAL COLOMBIANO;48.07802639127941;PARTIDO CAMBIO RADICAL;24.69879518072289;NA;NA;0;0;1;1;NA;0;0.40131339130434784;0.38866850152905197;0.40659864682002705;0.40404047619047617
27425;MEDIO ATRATO;CHOCO;17;12;2015;1036;513;434.87365;34;28.39755;70;139;114.27945;283;340;292.19665;683;2011;CHOCO;MEDIO ATRATO;PARTIDO LIBERAL COLOMBIANO;48.07802639127941;PARTIDO CAMBIO RADICAL;24.69879518072289;NA;NA;0;0;1;1;NA;0;0.4197622104247104;0.4038143109540636;0.42781354319180087;0.4056792857142857
27425;MEDIO ATRATO;CHOCO;17;12;2016;931;492;412.6307;31;22.3771;55;134;113.93625;268;327;276.31735;608;2015;CHOCO;MEDIO ATRATO;  LIBERAL - ASI;55.8;  COALICIÓN PROGRAMÁTICA Y POLÍTICA ENTRE PARTIDO DE LA U -;41.22;NA;NA;0;1;1;1;-14.579999999999998;0;0.4432123523093448;0.42513526119402983;0.4544693256578947;0.4068563636363636
27425;MEDIO ATRATO;CHOCO;17;12;2017;789;457;347.4258;30;19.1166;45;124;97.87995;224;303;230.42925;520;2015;CHOCO;MEDIO ATRATO;  LIBERAL - ASI;55.8;  COALICIÓN PROGRAMÁTICA Y POLÍTICA ENTRE PARTIDO DE LA U -;41.22;NA;NA;0;1;1;1;-14.579999999999998;0;0.4403368821292775;0.4369640625;0.44313317307692307;0.4248133333333333
27425;MEDIO ATRATO;CHOCO;17;12;2018;784;452;323.60855;29;17.49005;46;118;89.48425;217;305;216.63425;521;2015;CHOCO;MEDIO ATRATO;  LIBERAL - ASI;55.8;  COALICIÓN PROGRAMÁTICA Y POLÍTICA ENTRE PARTIDO DE LA U -;41.22;NA;NA;0;1;1;1;-14.579999999999998;0;0.4127660076530612;0.4123698156682028;0.4158047024952016;0.3802184782608696
27430;MEDIO BAUDO;CHOCO;17;26;2014;2041;1009;873.378;290;235.5282;604;528;481.8196;1042;191;156.0302;395;2011;CHOCO;MEDIO BAUDO;PARTIDO LIBERAL COLOMBIANO;52.44391971664699;PARTIDO CAMBIO RADICAL;44.53364817001181;NA;NA;0;0;1;1;NA;0;0.4279167074963254;0.4623988483685221;0.39501316455696206;0.38994735099337746
27430;MEDIO BAUDO;CHOCO;17;26;2015;2611;1265;1148.6772;297;262.0302;654;651;608.3259;1274;231;204.4272;491;2011;CHOCO;MEDIO BAUDO;PARTIDO LIBERAL COLOMBIANO;52.44391971664699;PARTIDO CAMBIO RADICAL;44.53364817001181;NA;NA;0;0;1;1;NA;0;0.4399376484105707;0.47749285714285716;0.4163486761710794;0.4006577981651376
27430;MEDIO BAUDO;CHOCO;17;26;2016;2670;1290;1237.49675;287;263.01815;612;654;639.42025;1300;268;250.43885;566;2015;CHOCO;MEDIO BAUDO;  PARTIDO CAMBIO RADICAL;48.65;  PARTIDO LIBERAL COLOMBIANO;35.48;NA;NA;0;0;1;1;NA;0;0.46348192883895134;0.4918617307692308;0.4424714664310954;0.4297682189542483
27430;MEDIO BAUDO;CHOCO;17;26;2017;2216;1207;1130.1582;273;246.96455;504;595;563.63805;1072;268;246.8798;492;2015;CHOCO;MEDIO BAUDO;  PARTIDO CAMBIO RADICAL;48.65;  PARTIDO LIBERAL COLOMBIANO;35.48;NA;NA;0;0;1;1;NA;0;0.5099991877256318;0.5257817630597015;0.5017882113821138;0.4900090277777778
27430;MEDIO BAUDO;CHOCO;17;26;2018;2185;1172;1021.6938;248;217.70485;456;557;474.93365;1044;294;257.62815;508;2015;CHOCO;MEDIO BAUDO;  PARTIDO CAMBIO RADICAL;48.65;  PARTIDO LIBERAL COLOMBIANO;35.48;NA;NA;0;0;1;1;NA;0;0.46759441647597255;0.4549172892720307;0.5071420275590551;0.47742291666666664
27450;MEDIO SAN JUAN;CHOCO;17;27;2014;2485;1279;1023.819;220;166.0162;413;837;658.4618;1551;92;80.8042;201;2011;CHOCO;MEDIO SAN JUAN;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;57.82182947217578;MOVIMIENTO POLITICO AFROVIDES;36.732744208263675;NA;NA;0;0;0;0;NA;0;0.4119995975855131;0.42454016763378466;0.4020109452736318;0.4019762711864407
27450;MEDIO SAN JUAN;CHOCO;17;27;2015;2147;1189;950.554;182;137.4243;324;771;612.02355;1335;101;85.1709;197;2011;CHOCO;MEDIO SAN JUAN;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;57.82182947217578;MOVIMIENTO POLITICO AFROVIDES;36.732744208263675;NA;NA;0;0;0;0;NA;0;0.4427359105728924;0.45844460674157306;0.43233959390862947;0.42414907407407404
27450;MEDIO SAN JUAN;CHOCO;17;27;2016;2103;1144;918.899;171;131.26195;314;725;575.6443;1296;120;105.05105;224;2015;CHOCO;MEDIO SAN JUAN;  PARTIDO ALIANZA VERDE;45.44;O.CIUDADANAL-LIBERAL;24.72;NA;NA;0;0;1;0;NA;0;0.4369467427484546;0.44416998456790124;0.4689779017857143;0.4180316878980892
27450;MEDIO SAN JUAN;CHOCO;17;27;2017;2103;1200;1000.13055;170;133.5649;297;725;598.36675;1247;177;160.0013;297;2015;CHOCO;MEDIO SAN JUAN;  PARTIDO ALIANZA VERDE;45.44;O.CIUDADANAL-LIBERAL;24.72;NA;NA;0;0;1;0;NA;0;0.4755732524964337;0.4798450280673617;0.5387249158249158;0.449713468013468
27450;MEDIO SAN JUAN;CHOCO;17;27;2018;1976;1144;902.19475;153;116.71605;257;649;500.48455;1146;220;189.35465;333;2015;CHOCO;MEDIO SAN JUAN;  PARTIDO ALIANZA VERDE;45.44;O.CIUDADANAL-LIBERAL;24.72;NA;NA;0;0;1;0;NA;0;0.45657629048583;0.4367229930191972;0.5686325825825825;0.45414805447470813
27491;NOVITA;CHOCO;17;28;2014;1558;714;609.1228;167;136.6388;363;452;390.0776;986;95;82.4064;209;2011;CHOCO;NOVITA;PARTIDO LIBERAL Y PARTIDO CONSERVADOR;66.92436974789916;PARTIDO SOCIAL DE UNIDAD NACIONAL;21.613445378151262;NA;NA;0;1;1;1;-45.3109243697479;0;0.3909645699614891;0.3956162271805274;0.394288995215311;0.3764154269972452
27491;NOVITA;CHOCO;17;28;2015;1413;672;595.9061;161;135.0058;335;408;366.17915;856;103;94.72115;222;2011;CHOCO;NOVITA;PARTIDO LIBERAL Y PARTIDO CONSERVADOR;66.92436974789916;PARTIDO SOCIAL DE UNIDAD NACIONAL;21.613445378151262;NA;NA;0;1;1;1;-45.3109243697479;0;0.4217311394196745;0.4277793808411215;0.42667184684684684;0.40300238805970146
27491;NOVITA;CHOCO;17;28;2016;1367;657;605.66015;158;141.0195;321;391;358.70355;822;108;105.9371;224;2015;CHOCO;NOVITA;  PARTIDO CONSERVADOR COLOMBIANO;44.45;  PARTIDO LIBERAL COLOMBIANO;37.88;NA;NA;0;0;0;1;NA;0;0.4430579005120703;0.43637901459854017;0.47293348214285713;0.43931308411214953
27491;NOVITA;CHOCO;17;28;2017;1286;659;661.6174;153;144.9488;289;386;387.59205;768;120;129.07655;229;2015;CHOCO;NOVITA;  PARTIDO CONSERVADOR COLOMBIANO;44.45;  PARTIDO LIBERAL COLOMBIANO;37.88;NA;NA;0;0;0;1;NA;0;0.5144769828926905;0.5046771484375;0.5636530567685589;0.5015529411764706
27491;NOVITA;CHOCO;17;28;2018;1216;625;561.469;143;122.2144;267;353;311.34175;712;129;127.91285;237;2015;CHOCO;NOVITA;  PARTIDO CONSERVADOR COLOMBIANO;44.45;  PARTIDO LIBERAL COLOMBIANO;37.88;NA;NA;0;0;0;1;NA;0;0.46173437500000003;0.4372777387640449;0.5397166666666667;0.4577318352059925
27495;NUQUI;CHOCO;17;31;2014;1235;587;520.5368;229;193.218;445;221;202.4348;481;137;124.884;309;2011;CHOCO;NUQUI;PARTIDO SOCIAL DE UNIDAD NACIONAL;50.40378724589251;PARTIDO CAMBIO RADICAL;48.03675856307435;NA;NA;1;0;1;1;2.367028682818159;1;0.4214872874493927;0.42086237006237004;0.40415533980582524;0.43419775280898876
27495;NUQUI;CHOCO;17;31;2015;1548;762;634.9561;214;173.5773;404;202;178.76315;410;140;127.0555;296;2011;CHOCO;NUQUI;PARTIDO SOCIAL DE UNIDAD NACIONAL;50.40378724589251;PARTIDO CAMBIO RADICAL;48.03675856307435;NA;NA;1;0;1;1;2.367028682818159;1;0.4101783591731266;0.43600768292682923;0.42924155405405406;0.42964678217821783
27495;NUQUI;CHOCO;17;31;2016;1512;738;639.03935;199;156.14015;361;197;172.1943;387;143;125.015;282;2015;CHOCO;NUQUI;  PARTIDO DE LA U;53.48;  PARTIDO CAMBIO RADICAL;42.51;NA;NA;1;0;1;1;10.969999999999999;0;0.42264507275132274;0.444946511627907;0.44331560283687943;0.43252119113573406
27495;NUQUI;CHOCO;17;31;2017;1328;719;643.14305;187;152.12185;307;190;171.6364;326;141;118.81615;244;2015;CHOCO;NUQUI;  PARTIDO DE LA U;53.48;  PARTIDO CAMBIO RADICAL;42.51;NA;NA;1;0;1;1;10.969999999999999;0;0.48429446536144577;0.5264920245398773;0.48695143442622946;0.4955109120521172
27495;NUQUI;CHOCO;17;31;2018;1238;680;542.2616;172;123.87065;276;169;135.1808;302;147;115.0032;242;2015;CHOCO;NUQUI;  PARTIDO DE LA U;53.48;  PARTIDO CAMBIO RADICAL;42.51;NA;NA;1;0;1;1;10.969999999999999;0;0.43801421647819067;0.4476185430463576;0.4752198347107438;0.44880670289855074
27580;RIO IRO;CHOCO;17;32;2014;1362;572;530.394;108;98.5722;254;387;362.7014;916;39;35.7674;110;2011;CHOCO;RIO IRO;PARTIDO CAMBIO RADICAL;53.76068376068376;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;38.034188034188034;NA;NA;0;0;1;0;NA;0;0.3894229074889868;0.3959622270742358;0.32515818181818185;0.3880795275590551
27580;RIO IRO;CHOCO;17;32;2015;1268;546;516.9767;98;93.52745;232;359;344.21625;834;47;40.76725;117;2011;CHOCO;RIO IRO;PARTIDO CAMBIO RADICAL;53.76068376068376;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;38.034188034188034;NA;NA;0;0;1;0;NA;0;0.40771033123028394;0.4127293165467626;0.34843803418803415;0.4031355603448276
27580;RIO IRO;CHOCO;17;32;2016;1209;539;526.7796;91;92.05225;212;347;337.18765;786;61;56.60805;123;2015;CHOCO;RIO IRO;  PROGRAMÁTICA Y POLÍTICA ENTRE EL PARTIDO LIBERAL COLOMBIAN;63.83;  PARTIDO CONSERVADOR COLOMBIANO;32.74;NA;NA;0;0;1;0;NA;0;0.4357151364764268;0.4289919211195929;0.4602280487804878;0.43420872641509434
27580;RIO IRO;CHOCO;17;32;2017;1236;573;601.01275;95;96.1011;199;351;374.21185;788;88;88.62095;155;2015;CHOCO;RIO IRO;  PROGRAMÁTICA Y POLÍTICA ENTRE EL PARTIDO LIBERAL COLOMBIAN;63.83;  PARTIDO CONSERVADOR COLOMBIANO;32.74;NA;NA;0;0;1;0;NA;0;0.4862562702265372;0.4748881345177665;0.571748064516129;0.48292010050251255
27580;RIO IRO;CHOCO;17;32;2018;1244;579;589.85135;91;87.65315;190;335;344.15915;753;114;114.63915;204;2015;CHOCO;RIO IRO;  PROGRAMÁTICA Y POLÍTICA ENTRE EL PARTIDO LIBERAL COLOMBIAN;63.83;  PARTIDO CONSERVADOR COLOMBIANO;32.74;NA;NA;0;0;1;0;NA;0;0.4741570337620579;0.45705066401062416;0.5619566176470588;0.46133236842105263
27600;RIO QUITO;CHOCO;17;35;2014;1950;976;831.6834;281;224.6166;518;513;438.557;1015;98;92.3284;237;2011;CHOCO;RIO QUITO;PARTIDO LIBERAL COLOMBIANO;40.21956087824351;PARTIDO SOCIAL DE UNIDAD NACIONAL;27.370259481037923;NA;NA;0;1;1;1;-12.84930139720559;0;0.4265043076923077;0.43207586206896553;0.38957130801687767;0.4336227799227799
27600;RIO QUITO;CHOCO;17;35;2015;1817;933;792.82795;259;200.31355;448;488;423.41805;967;99;87.8893;219;2011;CHOCO;RIO QUITO;PARTIDO LIBERAL COLOMBIANO;40.21956087824351;PARTIDO SOCIAL DE UNIDAD NACIONAL;27.370259481037923;NA;NA;0;1;1;1;-12.84930139720559;0;0.4363389928453495;0.43786768355739397;0.40132100456621006;0.44712845982142857
27600;RIO QUITO;CHOCO;17;35;2016;1603;869;716.35065;235;178.71425;391;454;377.62605;843;93;80.36635;198;2015;CHOCO;RIO QUITO;  PARTIDO DE LA U;41.1;  PARTIDO CONSERVADOR COLOMBIANO;31.28;NA;NA;1;0;1;0;9.82;1;0.44688125389893946;0.4479549822064057;0.40589065656565654;0.45706969309462914
27600;RIO QUITO;CHOCO;17;35;2017;1480;847;679.34025;228;166.18775;344;435;352.2769;791;102;93.6057;196;2015;CHOCO;RIO QUITO;  PARTIDO DE LA U;41.1;  PARTIDO CONSERVADOR COLOMBIANO;31.28;NA;NA;1;0;1;0;9.82;1;0.4590136824324324;0.445356384323641;0.4775801020408163;0.4831039244186046
27600;RIO QUITO;CHOCO;17;35;2018;1524;830;664.04145;218;165.0711;349;427;333.7517;813;110;106.0196;215;2015;CHOCO;RIO QUITO;  PARTIDO DE LA U;41.1;  PARTIDO CONSERVADOR COLOMBIANO;31.28;NA;NA;1;0;1;0;9.82;1;0.4357227362204725;0.4105186961869619;0.49311441860465116;0.47298309455587395
27615;RIOSUCIO;CHOCO;17;34;2014;4766;2389;2089.55;210;179.9074;429;1016;894.724;2018;1065;923.5778;2104;2011;CHOCO;RIOSUCIO;MOVIMIENTO POLITICO AFROVIDES;41.076740035693035;PARTIDO CAMBIO RADICAL;26.174895895300416;NA;NA;0;0;0;1;NA;0;0.4384284515316828;0.44337165510406346;0.4389628326996198;0.41936456876456873
27615;RIOSUCIO;CHOCO;17;34;2015;4567;2419;2058.05915;196;162.7446;376;1001;860.80015;1918;1126;951.8991;2074;2011;CHOCO;RIOSUCIO;MOVIMIENTO POLITICO AFROVIDES;41.076740035693035;PARTIDO CAMBIO RADICAL;26.174895895300416;NA;NA;0;0;0;1;NA;0;0.4506369936500985;0.44880091240875913;0.45896774349083896;0.43283138297872337
27615;RIOSUCIO;CHOCO;17;34;2016;4484;2440;2066.1399;185;153.362;345;946;804.23515;1771;1219;1027.0617;2194;2015;CHOCO;RIOSUCIO;  PARTIDO DE LA U - PARTIDO LIBERAL COLOMBAINO;42.3;  PARTIDO CAMBIO RADICAL - MAIS;35.65;NA;NA;1;0;1;1;6.649999999999999;1;0.4607805307760928;0.4541135798983625;0.4681229261622607;0.44452753623188407
27615;RIOSUCIO;CHOCO;17;34;2017;4670;2641;2521.5298;180;162.31495;317;943;882.9527;1717;1424;1378.19615;2451;2015;CHOCO;RIOSUCIO;  PARTIDO DE LA U - PARTIDO LIBERAL COLOMBAINO;42.3;  PARTIDO CAMBIO RADICAL - MAIS;35.65;NA;NA;1;0;1;1;6.649999999999999;1;0.5399421413276231;0.5142415259172977;0.5622995308037536;0.5120345425867509
27615;RIOSUCIO;CHOCO;17;34;2018;4510;2533;2226.9624;167;137.1767;301;887;756.4878;1628;1387;1245.8202000000001;2404;2015;CHOCO;RIOSUCIO;  PARTIDO DE LA U - PARTIDO LIBERAL COLOMBAINO;42.3;  PARTIDO CAMBIO RADICAL - MAIS;35.65;NA;NA;1;0;1;1;6.649999999999999;1;0.4937832372505543;0.4646730958230958;0.5182280366056573;0.45573654485049836
27660;SAN JOSE DEL PALMAR;CHOCO;17;37;2014;1193;566;501.611;37;34.6234;80;305;265.8484;656;224;201.1392;457;2011;CHOCO;SAN JOSE DEL PALMAR;PARTIDO CONSERVADOR COLOMBIANO;50;PARTIDO CAMBIO RADICAL;47.357723577235774;NA;NA;0;0;1;1;NA;0;0.42046186085498743;0.4052567073170732;0.4401295404814004;0.43279249999999997
27660;SAN JOSE DEL PALMAR;CHOCO;17;37;2015;1061;545;475.12995;37;33.43685;75;266;231.0217;532;242;210.6714;454;2011;CHOCO;SAN JOSE DEL PALMAR;PARTIDO CONSERVADOR COLOMBIANO;50;PARTIDO CAMBIO RADICAL;47.357723577235774;NA;NA;0;0;1;1;NA;0;0.4478133364750236;0.4342513157894737;0.46403392070484584;0.44582466666666665
27660;SAN JOSE DEL PALMAR;CHOCO;17;37;2016;1102;563;524.40515;31;28.359;64;255;239.4099;522;277;256.63625;516;2015;CHOCO;SAN JOSE DEL PALMAR;  PARTIDO ALIANZA SOCIAL INDEPENDIENTE;56.87;  PARTIDO CONSERVADOR COLOMBIANO;40.89;NA;NA;0;0;0;0;NA;0;0.4758667422867514;0.4586396551724138;0.49735707364341086;0.443109375
27660;SAN JOSE DEL PALMAR;CHOCO;17;37;2017;1016;567;514.9305;30;22.95845;54;243;229.5809;469;294;262.39115;493;2015;CHOCO;SAN JOSE DEL PALMAR;  PARTIDO ALIANZA SOCIAL INDEPENDIENTE;56.87;  PARTIDO CONSERVADOR COLOMBIANO;40.89;NA;NA;0;0;0;0;NA;0;0.5068213582677166;0.4895115138592751;0.5322335699797159;0.42515648148148144
27660;SAN JOSE DEL PALMAR;CHOCO;17;37;2018;967;548;484.41855;29;22.2256;51;228;210.66435;438;291;251.5286;478;2015;CHOCO;SAN JOSE DEL PALMAR;  PARTIDO ALIANZA SOCIAL INDEPENDIENTE;56.87;  PARTIDO CONSERVADOR COLOMBIANO;40.89;NA;NA;0;0;0;0;NA;0;0.5009498965873836;0.4809688356164384;0.526210460251046;0.4357960784313725
27745;SIPI;CHOCO;17;40;2014;1091;513;444.0112;153;129.2524;321;236;206.5832;514;124;108.1756;256;2011;CHOCO;SIPI;PARTIDO CONSERVADOR COLOMBIANO;43.833017077798864;PARTIDO SOCIAL DE UNIDAD NACIONAL;43.706514864010124;NA;NA;0;1;1;1;-0.12650221378873994;1;0.4069763519706691;0.4019128404669261;0.4225609375;0.4026554517133956
27745;SIPI;CHOCO;17;40;2015;1078;517;440.3296;150;120.1085;307;219;191.28135;461;148;128.93975;310;2011;CHOCO;SIPI;PARTIDO CONSERVADOR COLOMBIANO;43.833017077798864;PARTIDO SOCIAL DE UNIDAD NACIONAL;43.706514864010124;NA;NA;0;1;1;1;-0.12650221378873994;1;0.40846901669758817;0.4149270065075922;0.41593467741935486;0.39123289902280134
27745;SIPI;CHOCO;17;40;2016;1071;533;468.5986;142;114.64545;276;217;193.0146;454;174;160.93855;341;2015;CHOCO;SIPI;  COALICIÓN PROGRAMÁTICA Y POLÍTICA ENTRE EL PARTIDO LIBERAL;68.25;  PARTIDO CAMBIO RADICAL;27.01;NA;NA;0;0;1;1;NA;0;0.43753370681605974;0.4251422907488987;0.4719605571847507;0.4153820652173913
27745;SIPI;CHOCO;17;40;2017;1105;567;585.3222;141;137.7935;268;218;224.5971;468;208;222.9316;369;2015;CHOCO;SIPI;  COALICIÓN PROGRAMÁTICA Y POLÍTICA ENTRE EL PARTIDO LIBERAL;68.25;  PARTIDO CAMBIO RADICAL;27.01;NA;NA;0;0;1;1;NA;0;0.5297033484162895;0.4799083333333334;0.6041506775067751;0.5141548507462687
27745;SIPI;CHOCO;17;40;2018;1018;515;501.15955;127;116.45305;247;188;184.70665;414;200;199.99985;357;2015;CHOCO;SIPI;  COALICIÓN PROGRAMÁTICA Y POLÍTICA ENTRE EL PARTIDO LIBERAL;68.25;  PARTIDO CAMBIO RADICAL;27.01;NA;NA;0;0;1;1;NA;0;0.49229818271119846;0.44615132850241546;0.5602236694677871;0.4714698380566802
27787;TADO;CHOCO;17;43;2014;3990;2230;1762.514;332;254.9012;592;1332;1047.9422;2395;491;392.9546;896;2011;CHOCO;TADO;PARTIDO SOCIAL DE UNIDAD NACIONAL;60.41636959931556;PARTIDO CAMBIO RADICAL;33.452160273777274;NA;NA;1;0;1;1;26.964209325538285;0;0.4417328320802005;0.43755415448851775;0.4385654017857143;0.4305763513513513
27787;TADO;CHOCO;17;43;2015;4054;2257;1810.0349;315;248.16115;565;1317;1052.7196;2399;530;434.22405;948;2011;CHOCO;TADO;PARTIDO SOCIAL DE UNIDAD NACIONAL;60.41636959931556;PARTIDO CAMBIO RADICAL;33.452160273777274;NA;NA;1;0;1;1;26.964209325538285;0;0.44648122841637894;0.43881600666944554;0.45804224683544303;0.43922327433628316
27787;TADO;CHOCO;17;43;2016;4092;2257;1905.58485;304;256.1689;563;1264;1050.77315;2325;599;531.60365;1057;2015;CHOCO;TADO;MAIS-LIBERAL-P. DE LA U;54.42;C.RADICAL-O.CIUDADANAL-CONSERVADOR;39.73;NA;NA;1;0;0;0;14.690000000000005;0;0.46568544721407623;0.45194544086021504;0.5029362819299905;0.45500692717584373
27787;TADO;CHOCO;17;43;2017;3900;2319;2120.07415;294;253.6653;505;1226;1082.3975;2124;700;691.71705;1088;2015;CHOCO;TADO;MAIS-LIBERAL-P. DE LA U;54.42;C.RADICAL-O.CIUDADANAL-CONSERVADOR;39.73;NA;NA;1;0;0;0;14.690000000000005;0;0.5436087564102564;0.5096033427495292;0.6357693474264705;0.5023075247524752
27787;TADO;CHOCO;17;43;2018;3878;2290;1931.1072;273;213.63655;463;1169;947.5191;2068;757;688.09325;1176;2015;CHOCO;TADO;MAIS-LIBERAL-P. DE LA U;54.42;C.RADICAL-O.CIUDADANAL-CONSERVADOR;39.73;NA;NA;1;0;0;0;14.690000000000005;0;0.49796472408457965;0.4581813829787234;0.5851133078231293;0.4614180345572354
27800;UNGUIA;CHOCO;17;48;2014;2906;1562;1298.231;271;218.2334;497;490;421.957;919;801;658.0406;1490;2011;CHOCO;UNGUIA;PARTIDO CAMBIO RADICAL;30.737620710910214;UNIDOS POR UNGUIA;27.32689541812205;NA;NA;0;0;1;0;NA;0;0.44674156916724017;0.4591479869423286;0.44163798657718123;0.4391014084507042
27800;UNGUIA;CHOCO;17;48;2015;2946;1586;1310.87365;266;208.79985;490;461;396.577;868;859;705.4968;1588;2011;CHOCO;UNGUIA;PARTIDO CAMBIO RADICAL;30.737620710910214;UNIDOS POR UNGUIA;27.32689541812205;NA;NA;0;0;1;0;NA;0;0.44496729463679563;0.45688594470046084;0.4442675062972292;0.42612214285714284
27800;UNGUIA;CHOCO;17;48;2016;2705;1546;1234.47755;243;179.7434;416;430;348.90565;761;873;705.8285;1528;2015;CHOCO;UNGUIA;  PARTIDO OPCIÓN CIUDADANA;36.14;  PARTIDO DE LA U;33.41;NA;NA;0;1;0;1;-2.730000000000004;1;0.4563687800369686;0.45848311432325883;0.4619296465968586;0.4320754807692308
